timestamp,zone,temp,hum,wind,event_type
2024-01-02 08:00:00,Z3,15.142415923792608,38.6223318905961,12.913386877131792,normal
2024-01-02 09:00:00,Z3,27.154244310843485,45.76590816614941,13.958506222110026,heat
2024-01-02 10:00:00,Z2,30.000977283734976,55.058383627853146,15.522604616716837,noise
2024-01-02 11:00:00,Z4,28.34769794595555,47.14223820379675,26.42166677235172,normal
2024-01-02 12:00:00,Z2,30.420000648463883,45.137938415420244,11.71411485391274,normal
2024-01-02 13:00:00,Z1,25.233146444813254,39.317583946753686,23.566713608246832,normal
2024-01-02 14:00:00,Z4,37.288225120513,39.66763971800578,15.328206405009038,normal
2024-01-02 15:00:00,Z3,31.860500055920998,41.95499335275328,12.64197833226087,normal
2024-01-02 16:00:00,Z2,40.73684958586288,47.647502303607354,2.7166048858186165,smoke
2024-01-02 17:00:00,Z1,18.074459026245545,29.997846526104354,7.276144516111942,normal
2024-01-02 18:00:00,Z4,25.095171696650223,22.31652099213389,16.7020864123817,normal
2024-01-02 19:00:00,Z4,35.10469183520426,30.852446699011406,19.29118892677378,normal
2024-01-02 20:00:00,Z1,42.80251657112741,37.55820522181534,17.37630416853981,normal
2024-01-02 21:00:00,Z1,25.000486671307193,46.25231451027187,6.989711721966262,smoke
2024-01-02 22:00:00,Z1,21.69856572363965,49.29399433126534,17.73476011344789,normal
2024-01-02 23:00:00,Z3,23.91285362244145,36.67969603534295,13.51949798548228,normal
2024-01-03 00:00:00,Z4,27.36920613512746,42.278507662917846,18.51894340937348,heat
2024-01-03 01:00:00,Z3,24.415400804036846,36.30818162057557,13.803104112120367,normal
2024-01-03 02:00:00,Z3,30.365575031852913,26.584208460512674,21.914711672303277,normal
2024-01-03 03:00:00,Z3,32.708389868396246,45.21987729605397,20.986299324289856,smoke
2024-01-03 04:00:00,Z2,27.337849956364384,44.286979369693604,16.809479428640998,noise
2024-01-03 05:00:00,Z4,33.272973238676734,62.59308950690852,14.788714241696786,normal
2024-01-03 06:00:00,Z1,17.863806218793325,33.84435723917137,10.226830618699683,noise
2024-01-03 07:00:00,Z1,28.25836539292423,33.07229423424931,20.689134328152253,normal
2024-01-03 08:00:00,Z2,32.24896633355381,38.76069556633468,15.110606280836302,normal
2024-01-03 09:00:00,Z1,27.750994440555097,28.438175681780873,18.905990508549966,normal
2024-01-03 10:00:00,Z3,27.131981578581758,51.16374539569673,13.7451035050578,normal
2024-01-03 11:00:00,Z1,27.093403410030902,29.37205079219471,10.567968660164246,normal
2024-01-03 12:00:00,Z4,38.00567435379168,38.11943720206512,21.233904840560893,normal
2024-01-03 13:00:00,Z4,28.222814928122517,41.4195316332078,13.403357914274524,heat
2024-01-03 14:00:00,Z2,23.285493657755897,45.40873046996176,14.608772678007798,normal
2024-01-03 15:00:00,Z1,42.8365492136636,46.973728241344475,6.312853811673282,noise
2024-01-03 16:00:00,Z2,40.46590122171154,38.697488779257945,8.985525984686603,normal
2024-01-03 17:00:00,Z2,31.39695580139657,33.4759141761298,13.045233124061994,normal
2024-01-03 18:00:00,Z4,24.078707841903142,41.63732739259856,16.49199374266428,normal
2024-01-03 19:00:00,Z1,31.663687039824648,51.17998607394901,20.32124841470091,normal
2024-01-03 20:00:00,Z1,22.63639220056667,32.45053751501878,18.115938325696934,normal
2024-01-03 21:00:00,Z2,30.03295307725074,40.977249677148556,17.91476839876647,heat
2024-01-03 22:00:00,Z3,31.740548610177964,32.452694271723516,23.49715673432313,heat
2024-01-03 23:00:00,Z1,27.250773459594555,38.8242520701659,16.865600803696378,normal
2024-01-04 00:00:00,Z3,38.4315385341246,41.110805148633084,24.804990076032713,normal
2024-01-04 01:00:00,Z1,32.76218865777914,38.66298440331561,20.388719029881315,normal
2024-01-04 02:00:00,Z1,34.3206186102973,35.22183636239268,23.68139696490142,normal
2024-01-04 03:00:00,Z2,50.7948990197048,31.918839447590628,11.40544527152038,normal
2024-01-04 04:00:00,Z4,28.804726034301385,16.452227207286633,12.660967671371433,normal
2024-01-04 05:00:00,Z2,29.094187999860786,38.42332983836184,26.283617486491046,noise
2024-01-04 06:00:00,Z3,36.95658090793675,33.83489141629285,16.024688801502183,normal
2024-01-04 07:00:00,Z2,26.643181325418347,42.17525544535346,25.422208454241076,normal
2024-01-04 08:00:00,Z2,38.78961235833788,37.19073787131552,13.165411609298454,noise
2024-01-04 09:00:00,Z2,41.57607387389528,33.12162388971318,8.929612984529397,heat
2024-01-04 10:00:00,Z1,40.583389808924714,30.93195707131568,11.113913329988364,normal
2024-01-04 11:00:00,Z2,24.825403373407564,47.55208981315512,9.695545716645416,normal
2024-01-04 12:00:00,Z4,32.03172655770123,31.451823535331872,13.369339089438377,normal
2024-01-04 13:00:00,Z1,23.334236199850146,33.47706400064981,12.394053438494446,normal
2024-01-04 14:00:00,Z1,27.81248463987005,48.142477061739775,16.912021797208787,normal
2024-01-04 15:00:00,Z3,41.52666134763042,48.30588609865605,20.21814794400584,noise
2024-01-04 16:00:00,Z1,37.214017662913996,50.248823600294614,22.915995397849738,normal
2024-01-04 17:00:00,Z3,37.20412659654788,42.80441705316296,10.034381945352097,normal
2024-01-04 18:00:00,Z1,24.22128548472425,32.997581624965925,16.865956514055128,normal
2024-01-04 19:00:00,Z1,30.43879673158119,25.38134469458167,12.144489573045533,normal
2024-01-04 20:00:00,Z4,33.8289195274082,36.92158579987103,15.367061131670615,normal
2024-01-04 21:00:00,Z1,28.063357324697137,36.46568251242801,6.917629056744837,normal
2024-01-04 22:00:00,Z3,13.035434714370451,42.27609854328927,18.382070714768318,smoke
2024-01-04 23:00:00,Z1,30.320363562397286,52.85972561101611,9.224664847430903,smoke
2024-01-05 00:00:00,Z3,20.100342107580765,49.5331219785104,12.843944733436235,normal
2024-01-05 01:00:00,Z3,29.74745986318041,38.149463289906585,10.961757561918223,normal
2024-01-05 02:00:00,Z1,27.942189071136543,34.39832318268914,23.741367582454888,normal
2024-01-05 03:00:00,Z2,32.13331839881918,51.44718802382555,23.39202224353371,normal
2024-01-05 04:00:00,Z2,31.74837833944314,46.193123641973536,24.256350581031782,normal
2024-01-05 05:00:00,Z1,25.845840667976287,38.69893045806296,15.469766146927844,normal
2024-01-05 06:00:00,Z3,38.488124205491715,35.37781720341371,21.42067136800621,normal
2024-01-05 07:00:00,Z1,28.92753580226885,42.69826794481059,19.39349297932779,normal
2024-01-05 08:00:00,Z1,45.27098256362509,48.00385958018031,18.850694628697898,normal
2024-01-05 09:00:00,Z1,14.56215291385979,36.04771017345646,9.202897418000434,noise
2024-01-05 10:00:00,Z1,31.175065464542726,48.51527753702075,7.860242621432663,normal
2024-01-05 11:00:00,Z4,33.73704175911376,32.81450318173702,24.69017490338312,normal
2024-01-05 12:00:00,Z3,35.10672586994131,12.72577866152706,8.262936437406397,normal
2024-01-05 13:00:00,Z2,29.24302784912893,43.389041252159444,25.105217807423987,normal
2024-01-05 14:00:00,Z1,30.294833681956426,41.2086283770507,10.365348046679623,smoke
2024-01-05 15:00:00,Z1,25.520609604087042,21.832273338932783,14.059925504700201,normal
2024-01-05 16:00:00,Z3,35.22502807017378,38.82525425508693,7.774910714118849,normal
2024-01-05 17:00:00,Z1,43.65398262691797,37.24329465439443,11.45136017076556,normal
2024-01-05 18:00:00,Z2,26.74426769611956,39.022054257864255,14.830010402799294,smoke
2024-01-05 19:00:00,Z1,32.22409499839785,42.740745319853914,17.01904514472552,normal
2024-01-05 20:00:00,Z2,30.75064842442405,38.31047070908316,17.961846777327494,normal
2024-01-05 21:00:00,Z4,27.325194525720285,55.13328082573205,17.76566032103792,heat
2024-01-05 22:00:00,Z4,36.29805179928741,42.20936748602236,11.66649414643081,heat
2024-01-05 23:00:00,Z2,34.545004754313716,48.932763577139774,16.933805823478217,normal
2024-01-06 00:00:00,Z1,19.716032836481613,54.89419426373322,13.517374084716534,normal
2024-01-06 01:00:00,Z3,33.59642843077954,43.82732430012268,14.82878859734023,normal
2024-01-06 02:00:00,Z1,29.858198658330572,34.27659334553724,7.199573818290662,normal
2024-01-06 03:00:00,Z2,28.278154443632253,52.92334962706867,10.306190464410088,normal
2024-01-06 04:00:00,Z1,29.61545452912825,37.903315159790765,20.79490214073639,smoke
2024-01-06 05:00:00,Z2,40.45881152697464,42.84279670807214,23.713343903278155,normal
2024-01-06 06:00:00,Z2,24.846274851038462,49.27858774377643,17.48822891574282,normal
2024-01-06 07:00:00,Z3,42.10218693727796,55.64512604607498,19.09217751947255,normal
2024-01-06 08:00:00,Z1,32.307813494204595,47.04721892773732,19.901618586076047,heat
2024-01-06 09:00:00,Z3,27.14795092292551,27.203108267957607,12.072843978611138,normal
2024-01-06 10:00:00,Z2,19.276665607967487,40.76002181675628,12.363402897634593,smoke
2024-01-06 11:00:00,Z1,28.91716741969933,28.11857676586659,14.252928588800762,normal
2024-01-06 12:00:00,Z4,17.809162006546277,33.58412785508044,14.341128684019637,normal
2024-01-06 13:00:00,Z1,24.929830097960114,49.424681192203934,13.662026268823261,normal
2024-01-06 14:00:00,Z3,31.05188370242645,47.88473865198779,25.509398242171248,normal
2024-01-06 15:00:00,Z3,25.441761429888796,39.71054471715007,6.412837642719685,normal
2024-01-06 16:00:00,Z1,20.275173215004386,34.56332618404113,22.614792756850242,normal
2024-01-06 17:00:00,Z3,33.689758341195045,32.70955341205304,15.982787003643924,smoke
2024-01-06 18:00:00,Z4,18.770602646111435,50.15058127765289,17.34831095019677,normal
2024-01-06 19:00:00,Z3,32.95852496704921,22.627650728089076,15.774668887204413,smoke
2024-01-06 20:00:00,Z2,23.97069453766801,38.42935084169446,15.2762258957853,normal
2024-01-06 21:00:00,Z1,32.460524350994774,20.48195898518398,11.700541351352511,smoke
2024-01-06 22:00:00,Z4,28.561663231927024,48.59114575224271,9.629589090841776,normal
2024-01-06 23:00:00,Z1,35.185460583412706,35.87643560013038,5.948465148624232,normal
2024-01-07 00:00:00,Z1,13.045723678437625,53.81434176052114,15.999991937941608,noise
2024-01-07 01:00:00,Z4,27.401962889275147,35.29967117299125,13.916342647122306,normal
2024-01-07 02:00:00,Z4,28.724452984456768,50.12174057913218,16.514730437012922,heat
2024-01-07 03:00:00,Z3,28.94815106673174,38.35745559114779,18.28318338435773,normal
2024-01-07 04:00:00,Z1,37.71928188838459,50.382777817606346,19.54226743999269,normal
2024-01-07 05:00:00,Z2,46.40615787675262,42.23843563312911,16.64811491063869,normal
2024-01-07 06:00:00,Z3,24.073744193588972,39.120296897533564,14.286488012977145,normal
2024-01-07 07:00:00,Z4,29.36330814302054,54.8760980966624,12.058725913371708,normal
2024-01-07 08:00:00,Z2,28.404051730584182,37.559693645885645,14.534225585977392,normal
2024-01-07 09:00:00,Z1,28.794805960748015,44.66166426034031,13.148787796478285,heat
2024-01-07 10:00:00,Z1,38.84428828346274,31.223121652397282,19.520731362838962,normal
2024-01-07 11:00:00,Z4,32.91610609079861,48.60161982693467,14.78628338611512,normal
2024-01-07 12:00:00,Z2,39.02113727955824,38.28144824403314,17.69418842018219,normal
2024-01-07 13:00:00,Z1,43.849990867798454,33.99342442342211,22.761215900242803,normal
2024-01-07 14:00:00,Z2,31.47268566529784,39.364760421316845,9.575150073973322,normal
2024-01-07 15:00:00,Z4,30.20660135615422,37.96489643324314,16.983463008968595,normal
2024-01-07 16:00:00,Z1,47.780370453064336,33.158506608065416,11.102155004072467,normal
2024-01-07 17:00:00,Z1,25.503322490803935,19.95784284501085,16.884382604254462,normal
2024-01-07 18:00:00,Z3,25.403447334281545,48.3320048364919,3.414353462538784,normal
2024-01-07 19:00:00,Z1,32.730415762652314,51.899166677183864,11.585190064618812,heat
2024-01-07 20:00:00,Z2,29.190484762158007,36.9896730484236,8.503003343659183,normal
2024-01-07 21:00:00,Z3,29.914391556776998,43.30576756274374,19.746232367791176,normal
2024-01-07 22:00:00,Z1,32.348825750869594,46.61001397621589,6.49195537667058,normal
2024-01-07 23:00:00,Z3,28.145049854684434,29.978167792953055,12.444957391514235,normal
2024-01-08 00:00:00,Z2,29.875261501734148,56.73488076942094,13.953399113174529,heat
2024-01-08 01:00:00,Z4,24.67573676595999,25.550598009266285,8.947285029383242,heat
2024-01-08 02:00:00,Z1,30.611737962854097,46.505247364865895,11.906374571362479,normal
2024-01-08 03:00:00,Z1,30.62401338510922,45.451700448192724,18.949824067206023,normal
2024-01-08 04:00:00,Z3,24.000993773108732,47.891226849161114,8.189310392139014,heat
2024-01-08 05:00:00,Z3,38.59343036066303,53.27782695957983,14.493592568913003,normal
2024-01-08 06:00:00,Z3,37.89311514169949,40.40035317573615,8.830079571155592,heat
2024-01-08 07:00:00,Z2,24.888272684622375,51.19459912299696,10.15710197960733,normal
2024-01-08 08:00:00,Z2,34.61107899191677,49.414635879480365,16.63049044352333,normal
2024-01-08 09:00:00,Z3,34.448634615225416,64.97200391587008,3.77339175814299,smoke
2024-01-08 10:00:00,Z4,22.736239096848948,39.88091950616934,14.778583540183718,smoke
2024-01-08 11:00:00,Z2,40.49662651627423,38.11228102923858,5.055126564070078,heat
2024-01-08 12:00:00,Z1,33.60685641005058,37.18566060194213,15.513175790881087,normal
2024-01-08 13:00:00,Z2,29.74632054127063,21.7574334406217,16.518019522310006,normal
2024-01-08 14:00:00,Z4,28.066605435866595,40.08445626038257,17.089668752186192,normal
2024-01-08 15:00:00,Z1,24.981612980979396,50.779074760765155,14.889874423447413,heat
2024-01-08 16:00:00,Z4,18.29467930405657,23.0357304362555,17.303125141120415,normal
2024-01-08 17:00:00,Z4,35.7605571528217,47.23100493737798,15.123060626239559,normal
2024-01-08 18:00:00,Z2,34.288258626882104,38.09813495076786,26.246212200581166,normal
2024-01-08 19:00:00,Z2,39.728214408633214,41.01641981739956,17.8008167144424,normal
2024-01-08 20:00:00,Z1,28.688303006179265,40.820963429210614,14.710148989898698,heat
2024-01-08 21:00:00,Z4,18.978171065585745,44.768983689222225,15.74224790690039,heat
2024-01-08 22:00:00,Z1,35.56622754821573,43.60858129260713,12.587932293663435,normal
2024-01-08 23:00:00,Z1,27.5661037155238,27.314830090317415,11.126364163483865,normal
2024-01-09 00:00:00,Z1,13.704367069976977,57.631873681789706,8.987141765559963,normal
2024-01-09 01:00:00,Z4,22.67435282943272,49.40917614575113,17.026020401614442,normal
2024-01-09 02:00:00,Z2,28.806200257974066,48.14051775316326,12.39926857354327,normal
2024-01-09 03:00:00,Z1,43.54221428881332,46.75133303618425,19.569451650406958,normal
2024-01-09 04:00:00,Z2,35.1341244901328,29.2909670553024,28.0543654568841,heat
2024-01-09 05:00:00,Z2,39.64385673419084,39.88854388158159,15.057494499350312,normal
2024-01-09 06:00:00,Z1,39.94425937509735,34.42725114943066,23.289872627353027,normal
2024-01-09 07:00:00,Z4,33.169745575234934,34.949869913223694,16.93050326976244,noise
2024-01-09 08:00:00,Z4,35.33186529380372,43.39616644744171,18.524772529735667,normal
2024-01-09 09:00:00,Z3,28.756766997499266,31.516794771947676,13.37165265589913,heat
2024-01-09 10:00:00,Z2,27.916776888505787,33.4629801670468,24.34378362940739,noise
2024-01-09 11:00:00,Z1,31.66186805156125,21.99198884130439,17.31394851590179,smoke
2024-01-09 12:00:00,Z1,32.76551649924939,42.81736725405271,15.351119677238634,normal
2024-01-09 13:00:00,Z3,33.14018623653753,36.52038144079154,8.233055709261434,normal
2024-01-09 14:00:00,Z1,39.532360471231655,48.896340361477584,9.588697295320145,normal
2024-01-09 15:00:00,Z2,25.655896081695012,42.821975747584226,10.799581715765031,noise
2024-01-09 16:00:00,Z2,26.105467075338435,48.02066648214493,21.5381064833275,normal
2024-01-09 17:00:00,Z3,25.3956419640873,38.85224675229202,16.543756209183066,normal
2024-01-09 18:00:00,Z1,24.066701709807734,32.167203267560794,4.13253196624793,normal
2024-01-09 19:00:00,Z1,21.89198745785774,26.615914426400835,12.415160983939138,normal
2024-01-09 20:00:00,Z3,27.126516107833325,36.081835453641716,11.186549063757447,heat
2024-01-09 21:00:00,Z2,25.042510565602996,40.59894683116276,13.937384776148454,normal
2024-01-09 22:00:00,Z2,33.59762371831832,38.012352913241585,16.194678531724055,normal
2024-01-09 23:00:00,Z4,23.331968090730914,40.515970069215214,13.627549732488966,normal
2024-01-10 00:00:00,Z3,20.845446918326616,32.936204894143174,8.975663468846589,normal
2024-01-10 01:00:00,Z4,29.844536444887282,25.38267311738592,11.58280116605659,smoke
2024-01-10 02:00:00,Z2,23.364857361791223,49.691481784898805,17.604615837393208,heat
2024-01-10 03:00:00,Z1,32.91615070775181,45.90905302575302,16.0323070871443,smoke
2024-01-10 04:00:00,Z2,38.301707275875465,51.9617694150198,21.76454341211518,normal
2024-01-10 05:00:00,Z1,38.06372378515798,39.4464745197761,13.68031325703656,normal
2024-01-10 06:00:00,Z4,37.6219389912759,23.498658873890925,7.561243151683641,normal
2024-01-10 07:00:00,Z3,36.27755568089899,44.92764101663243,17.53477364834274,normal
2024-01-10 08:00:00,Z3,29.565334378551658,40.01798583540983,3.333020172335508,noise
2024-01-10 09:00:00,Z1,33.196135346349934,55.92770754417484,13.707136841616144,normal
2024-01-10 10:00:00,Z4,25.139341143684785,35.73460227230201,19.544947189427734,normal
2024-01-10 11:00:00,Z1,40.29541036394212,32.195759492300596,14.073830218123385,normal
2024-01-10 12:00:00,Z4,44.84008466914917,34.57900034334595,8.693689488170119,normal
2024-01-10 13:00:00,Z1,33.23385178596405,44.811151263888355,28.79677557010791,noise
2024-01-10 14:00:00,Z1,32.02526435038348,39.85802876125578,10.494779157292992,normal
2024-01-10 15:00:00,Z2,36.35232497410306,37.52584951964965,22.960291703202795,normal
2024-01-10 16:00:00,Z1,33.856167291345294,42.02988414813554,8.60092250545088,normal
2024-01-10 17:00:00,Z1,35.06998294216968,35.03897666017438,14.625975086598295,heat
2024-01-10 18:00:00,Z3,24.723110004738754,34.40385706945577,9.720741019934094,normal
2024-01-10 19:00:00,Z4,32.56737505098852,25.797227370620128,28.004395861606746,normal
2024-01-10 20:00:00,Z3,31.048805691568454,49.20523694753583,13.641127236483726,smoke
2024-01-10 21:00:00,Z1,27.586804825728116,38.5642048828368,13.089872755248084,normal
2024-01-10 22:00:00,Z3,21.691577240227492,25.624134197732097,17.025753031655753,normal
2024-01-10 23:00:00,Z2,35.33716827863729,34.50198041916443,6.251436126918302,heat
2024-01-11 00:00:00,Z1,30.443294850286126,23.72793287780341,18.819854652679275,normal
2024-01-11 01:00:00,Z4,21.117836599851664,38.01601103179954,15.470961501550732,normal
2024-01-11 02:00:00,Z4,23.750731275678085,32.762623606420895,17.27509327064989,heat
2024-01-11 03:00:00,Z2,25.754141793706648,50.303422314244045,12.485297230546648,smoke
2024-01-11 04:00:00,Z1,34.85825388956779,60.10613336594437,10.936901590660806,heat
2024-01-11 05:00:00,Z3,21.95637143502686,39.50675929852427,16.19516800623383,normal
2024-01-11 06:00:00,Z2,31.062437030153827,24.323537535044757,18.944293229540545,normal
2024-01-11 07:00:00,Z2,29.981078160345152,58.61252223671853,16.48030351297171,smoke
2024-01-11 08:00:00,Z1,45.3643892170144,42.56534812960308,25.478944426001732,normal
2024-01-11 09:00:00,Z4,27.32987477744785,29.54475442930534,9.575719702692775,normal
2024-01-11 10:00:00,Z3,39.59663953434683,23.48393642762498,23.79402838564528,normal
2024-01-11 11:00:00,Z3,28.315391116140216,51.25085878933847,20.103439161366495,heat
2024-01-11 12:00:00,Z3,31.446175232258653,58.30861149410441,18.362091876776994,heat
2024-01-11 13:00:00,Z4,34.36073209042609,54.33352502881992,17.091990056545963,smoke
2024-01-11 14:00:00,Z1,34.17351189901606,43.96397881978083,19.238650389162565,normal
2024-01-11 15:00:00,Z1,29.72148896752655,41.27665099466278,0.19174835486521102,normal
2024-01-11 16:00:00,Z3,44.53106380289579,60.50467223013795,16.383350721234436,normal
2024-01-11 17:00:00,Z3,44.46353932150619,42.224631640086066,14.558122384004225,noise
2024-01-11 18:00:00,Z3,24.652951458990028,50.75048819112933,17.15410371387382,normal
2024-01-11 19:00:00,Z4,23.152834885256286,28.14103614005696,12.331117493201132,normal
2024-01-11 20:00:00,Z4,30.083528597889003,48.10041754279795,13.46819957668336,normal
2024-01-11 21:00:00,Z2,22.646253057452274,46.07111671916046,9.759147965872634,normal
2024-01-11 22:00:00,Z1,31.133034131493574,55.49417123917439,12.353147644186667,normal
2024-01-11 23:00:00,Z2,40.09114815002287,38.625191830774135,17.953352295560318,normal
2024-01-12 00:00:00,Z3,33.14690808164986,41.58762833553292,19.427792188118634,smoke
2024-01-12 01:00:00,Z3,9.07046651497749,43.48169235241809,18.31629044839587,normal
2024-01-12 02:00:00,Z1,25.17221599525106,51.697286161958424,11.521947449129886,normal
2024-01-12 03:00:00,Z4,22.820873429874947,48.303737616402415,22.52930639800128,heat
2024-01-12 04:00:00,Z4,17.61374674497714,47.35865302123671,15.082281513868748,normal
2024-01-12 05:00:00,Z4,25.737256677953965,65.26368240355998,23.84960694098367,smoke
2024-01-12 06:00:00,Z4,23.738722074946555,33.71140176779375,11.632678020298778,normal
2024-01-12 07:00:00,Z2,36.91192259550432,45.90774162709041,9.772596072544742,heat
2024-01-12 08:00:00,Z4,38.260064876223076,21.867726402025227,9.574671199969973,normal
2024-01-12 09:00:00,Z3,27.64479867031662,48.24557219564237,17.655891832678478,normal
2024-01-12 10:00:00,Z4,42.36699965141985,36.52218729285353,5.501179934112701,normal
2024-01-12 11:00:00,Z4,27.449973857666656,34.999103099522046,21.014258559786533,normal
2024-01-12 12:00:00,Z4,35.972154375400635,30.381284321551398,21.90785085027847,normal
2024-01-12 13:00:00,Z4,25.771377674400746,52.213849594591984,14.035790857280176,normal
2024-01-12 14:00:00,Z2,29.58568024587484,53.33327198813677,15.56247521298814,normal
2024-01-12 15:00:00,Z2,32.841972526289105,53.825086459604286,17.574488289170564,normal
2024-01-12 16:00:00,Z4,22.736751405733443,38.53094940468491,17.155566387576364,heat
2024-01-12 17:00:00,Z1,35.03461229834865,56.315974275322716,16.88879584865359,heat
2024-01-12 18:00:00,Z3,35.19548114274339,47.978454682899276,11.041012797757652,smoke
2024-01-12 19:00:00,Z4,28.720423520375128,39.83070766888216,11.006695737437173,heat
2024-01-12 20:00:00,Z4,34.36705856536965,38.311728013201964,7.560593760230545,normal
2024-01-12 21:00:00,Z2,28.884860731108578,36.995212144145775,13.224856344723129,normal
2024-01-12 22:00:00,Z4,40.92317340645028,39.29851632301294,16.06509843625898,normal
2024-01-12 23:00:00,Z2,26.25901518835403,29.896298661384645,13.83986170578425,heat
2024-01-13 00:00:00,Z4,30.29394466571729,41.50398198256609,13.439828243120218,normal
2024-01-13 01:00:00,Z4,27.298964403181344,40.18791791774258,12.031112761106662,normal
2024-01-13 02:00:00,Z1,17.355433941406446,33.94703369951821,15.57205114927478,heat
2024-01-13 03:00:00,Z4,32.20445788352615,30.56904815448225,20.750357097337528,normal
2024-01-13 04:00:00,Z2,38.04722456900572,41.52452632397833,12.53557103229087,heat
2024-01-13 05:00:00,Z4,39.29976846733342,41.91450872023912,19.402555995885553,normal
2024-01-13 06:00:00,Z2,35.94458946955924,24.326973664457846,24.22181003388614,normal
2024-01-13 07:00:00,Z4,24.12654199313612,36.91241443881765,23.10611964466588,heat
2024-01-13 08:00:00,Z4,22.306868635281454,35.21499292486045,16.98654634702772,normal
2024-01-13 09:00:00,Z1,30.010228143624516,32.435064711192524,16.50757028698383,normal
2024-01-13 10:00:00,Z3,35.13725516237843,48.67818830255259,14.246295388053895,normal
2024-01-13 11:00:00,Z3,21.91773678234054,38.681254082528014,14.166228618590615,normal
2024-01-13 12:00:00,Z3,40.11068242001847,45.795862799183816,18.675117757868193,heat
2024-01-13 13:00:00,Z1,24.387966257360716,44.34807957731158,17.70047230262403,normal
2024-01-13 14:00:00,Z4,30.761643552100946,34.82771189338493,3.457254271822612,noise
2024-01-13 15:00:00,Z1,37.08719775734388,34.65931527956473,17.56112101493974,normal
2024-01-13 16:00:00,Z3,29.60037368484902,46.65195683100005,21.619375046349425,normal
2024-01-13 17:00:00,Z3,28.578540984888964,34.107710134898504,12.757674968979703,normal
2024-01-13 18:00:00,Z3,30.428437182205712,37.318330254922856,18.15958565951264,smoke
2024-01-13 19:00:00,Z4,26.845937709086854,62.6935955805211,9.83560560320259,normal
2024-01-13 20:00:00,Z1,40.60604993586635,39.18746299676883,10.657927810309078,smoke
2024-01-13 21:00:00,Z3,32.41694014206492,44.22580372272883,17.737402860523325,normal
2024-01-13 22:00:00,Z1,48.31246381240137,37.451150931335356,12.02066822718039,normal
2024-01-13 23:00:00,Z3,30.678107697080506,42.805262929574546,16.306355072224125,normal
2024-01-14 00:00:00,Z2,21.10151914898821,32.929954550601515,18.923506079553807,normal
2024-01-14 01:00:00,Z1,30.71762799506085,45.023282400747796,10.688665001233817,normal
2024-01-14 02:00:00,Z4,29.908477249535014,30.186226203175618,7.746881969075682,normal
2024-01-14 03:00:00,Z1,32.241097078283914,13.854031433358092,17.40052892990161,normal
